Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,Scale_ID,RawScore,DecileScore,ScoreText,AssessmentType
52418,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0584,1,Low,New
52418,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4175,2,Low,New
52435,Probation,Male,Hispanic,78,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0487,4,Low,New
52435,Probation,Male,Hispanic,78,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0868,7,Medium,New
52435,Probation,Male,Hispanic,78,22,Intake,English,Post Sentence,Probation,Single,2,18,0.5922,7,Medium,New
52440,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0517,5,Medium,Copy
52440,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0703,3,Low,Copy
52440,PRETRIAL,Male,Caucasian,92,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,Copy
37806,PRETRIAL,Male,African-American,58,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0464,4,Low,Copy
37806,PRETRIAL,Male,African-American,58,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0948,9,High,Copy
37806,PRETRIAL,Male,African-American,58,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.9029,10,High,Copy
52426,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0365,2,Low,New
52426,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0664,2,Low,New
52426,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3592,1,Low,New
52433,Probation,Male,African-American,84,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0573,6,Medium,New
52433,Probation,Male,African-American,84,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0841,6,Medium,New
52433,Probation,Male,African-American,84,22,Intake,English,Post Sentence,Probation,Single,2,18,0.5146,5,Medium,New
52439,PRETRIAL,Male,African-American,68,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.054,6,Medium,New
52439,PRETRIAL,Male,African-American,68,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0783,5,Medium,New
52439,PRETRIAL,Male,African-American,68,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.534,5,Medium,New
52413,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0509,5,Medium,New
52413,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.085,7,Medium,New
52413,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,New
52432,PRETRIAL,Male,African-American,77,22,Intake,English,Post Sentence,Probation,Single,4,7,0.079,10,High,New
52432,PRETRIAL,Male,African-American,77,22,Intake,English,Post Sentence,Probation,Single,4,8,0.0963,9,High,New
52432,PRETRIAL,Male,African-American,77,22,Intake,English,Post Sentence,Probation,Single,4,18,0.5922,7,Medium,New
52412,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0404,3,Low,New
52412,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.065,2,Low,New
52412,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.5728,6,Medium,New
52443,Probation,Male,Hispanic,58,22,Intake,English,Post Sentence,Probation,Divorced,1,7,0.0085,1,Low,New
52443,Probation,Male,Hispanic,58,22,Intake,English,Post Sentence,Probation,Divorced,1,8,0.0476,1,Low,New
52443,Probation,Male,Hispanic,58,22,Intake,English,Post Sentence,Probation,Divorced,1,18,0.3981,2,Low,New
52424,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0388,3,Low,New
52424,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.074,4,Low,New
52424,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3592,1,Low,New
52422,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0437,3,Low,New
52422,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0812,5,Medium,New
52422,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52437,PRETRIAL,Female,African-American,92,22,Intake,English,Post Sentence,Jail Inmate,Single,3,7,0.0617,7,Medium,New
52437,PRETRIAL,Female,African-American,92,22,Intake,English,Post Sentence,Jail Inmate,Single,3,8,0.0942,9,High,New
52437,PRETRIAL,Female,African-American,92,22,Intake,English,Post Sentence,Jail Inmate,Single,3,18,0.4369,3,Low,New
52415,PRETRIAL,Male,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.021,1,Low,New
52415,PRETRIAL,Male,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.055,1,Low,New
52415,PRETRIAL,Male,Caucasian,64,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3204,1,Low,New
52429,Probation,Male,African-American,61,22,Intake,English,Post Sentence,Probation,Divorced,1,7,0.0278,1,Low,New
52429,Probation,Male,African-American,61,22,Intake,English,Post Sentence,Probation,Divorced,1,8,0.0588,1,Low,New
52429,Probation,Male,African-American,61,22,Intake,English,Post Sentence,Probation,Divorced,1,18,0.5146,5,Medium,New
52417,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0563,6,Medium,New
52417,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0718,3,Low,New
52417,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3204,1,Low,New
52448,DRRD,Male,Caucasian,90,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0435,3,Low,New
52448,DRRD,Male,Caucasian,90,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0794,5,Medium,New
52448,DRRD,Male,Caucasian,90,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3981,2,Low,New
52434,Probation,Female,Hispanic,62,22,Intake,English,Post Sentence,Probation,Married,1,7,0.0074,1,Low,New
52434,Probation,Female,Hispanic,62,22,Intake,English,Post Sentence,Probation,Married,1,8,0.0427,1,Low,New
52434,Probation,Female,Hispanic,62,22,Intake,English,Post Sentence,Probation,Married,1,18,0.3204,1,Low,New
52441,Probation,Female,Caucasian,71,22,Intake,English,Post Sentence,Probation,Divorced,1,7,0.0153,1,Low,New
52441,Probation,Female,Caucasian,71,22,Intake,English,Post Sentence,Probation,Divorced,1,8,0.0509,1,Low,New
52441,Probation,Female,Caucasian,71,22,Intake,English,Post Sentence,Probation,Divorced,1,18,0.3592,1,Low,New
52414,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0641,8,High,New
52414,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0827,6,Medium,New
52414,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.3204,1,Low,New
52430,PRETRIAL,Female,Caucasian,50,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,7,0.0072,1,Low,New
52430,PRETRIAL,Female,Caucasian,50,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,8,0.039,1,Low,New
52430,PRETRIAL,Female,Caucasian,50,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,18,0.4563,3,Low,New
52438,Probation,Male,African-American,71,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0163,1,Low,New
52438,Probation,Male,African-American,71,22,Intake,English,Post Sentence,Probation,Single,1,8,0.052,1,Low,New
52438,Probation,Male,African-American,71,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3981,2,Low,New
52427,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0412,3,Low,New
52427,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0678,2,Low,New
52427,PRETRIAL,Male,Caucasian,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.301,1,Low,New
52444,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0311,2,Low,New
52444,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0645,2,Low,New
52444,PRETRIAL,Male,Caucasian,84,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.5146,5,Medium,New
52419,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0583,6,Medium,New
52419,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0831,6,Medium,New
52419,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,New
52425,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0715,9,High,New
52425,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0883,7,Medium,New
52425,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4175,2,Low,New
52446,Probation,Male,African-American,78,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0212,1,Low,New
52446,Probation,Male,African-American,78,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0557,1,Low,New
52446,Probation,Male,African-American,78,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4563,3,Low,New
53605,Probation,Male,Hispanic,85,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0287,1,Low,New
53605,Probation,Male,Hispanic,85,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0623,2,Low,New
53605,Probation,Male,Hispanic,85,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3592,1,Low,New
52489,Probation,Female,Native American,83,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0379,3,Low,New
52489,Probation,Female,Native American,83,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0668,3,Low,New
52489,Probation,Female,Native American,83,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3398,1,Low,New
43522,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Significant Other,4,7,0.0699,9,High,Copy
43522,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Significant Other,4,8,0.1101,10,High,Copy
43522,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Significant Other,4,18,0.6893,9,High,Copy
52477,PRETRIAL,Male,Caucasian,69,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0625,7,Medium,New
52477,PRETRIAL,Male,Caucasian,69,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0845,6,Medium,New
52477,PRETRIAL,Male,Caucasian,69,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.6311,8,High,New
52482,PRETRIAL,Male,African-American,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0408,3,Low,New
52482,PRETRIAL,Male,African-American,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.067,2,Low,New
52482,PRETRIAL,Male,African-American,78,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3592,1,Low,New
52452,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0429,3,Low,New
52452,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0625,2,Low,New
52452,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3592,1,Low,New
52466,Probation,Male,Caucasian,90,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0458,4,Low,New
52466,Probation,Male,Caucasian,90,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0775,5,Medium,New
52466,Probation,Male,Caucasian,90,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3981,2,Low,New
52496,DRRD,Male,Hispanic,93,17,Intake,English,Probation Violator,Jail Inmate,Single,2,7,0.0612,7,Medium,New
52496,DRRD,Male,Hispanic,93,17,Intake,English,Probation Violator,Jail Inmate,Single,2,8,0.0885,7,Medium,New
52496,DRRD,Male,Hispanic,93,17,Intake,English,Probation Violator,Jail Inmate,Single,2,18,0.6311,7,Medium,New
52457,PRETRIAL,Male,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0293,1,Low,New
52457,PRETRIAL,Male,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0606,2,Low,New
52457,PRETRIAL,Male,Caucasian,70,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.4175,2,Low,New
52479,Probation,Female,Caucasian,61,22,Intake,English,Post Sentence,Probation,Divorced,1,7,0.0091,1,Low,New
52479,Probation,Female,Caucasian,61,22,Intake,English,Post Sentence,Probation,Divorced,1,8,0.0495,1,Low,New
52479,Probation,Female,Caucasian,61,22,Intake,English,Post Sentence,Probation,Divorced,1,18,0.3981,2,Low,New
52491,Probation,Male,Caucasian,87,22,Intake,English,Post Sentence,Jail Inmate,Single,3,7,0.0509,5,Medium,New
52491,Probation,Male,Caucasian,87,22,Intake,English,Post Sentence,Jail Inmate,Single,3,8,0.0903,8,High,New
52491,Probation,Male,Caucasian,87,22,Intake,English,Post Sentence,Jail Inmate,Single,3,18,0.5534,6,Medium,New
52461,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0577,6,Medium,New
52461,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0849,6,Medium,New
52461,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4757,3,Low,New
49119,Probation,Male,Caucasian,61,17,Intake,English,Post Sentence,Probation,Single,1,7,0.0272,1,Low,New
49119,Probation,Male,Caucasian,61,17,Intake,English,Post Sentence,Probation,Single,1,8,0.0775,4,Low,New
49119,Probation,Male,Caucasian,61,17,Intake,English,Post Sentence,Probation,Single,1,18,0.4757,3,Low,New
52494,Probation,Male,Caucasian,92,22,Intake,English,Other,Probation,Single,1,7,0.0435,3,Low,New
52494,Probation,Male,Caucasian,92,22,Intake,English,Other,Probation,Single,1,8,0.0734,4,Low,New
52494,Probation,Male,Caucasian,92,22,Intake,English,Other,Probation,Single,1,18,0.3204,1,Low,New
52487,Probation,Male,Caucasian,72,22,Intake,English,Post Sentence,Probation,Separated,1,7,0.0365,2,Low,New
52487,Probation,Male,Caucasian,72,22,Intake,English,Post Sentence,Probation,Separated,1,8,0.0751,4,Low,New
52487,Probation,Male,Caucasian,72,22,Intake,English,Post Sentence,Probation,Separated,1,18,0.4369,3,Low,New
52455,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0499,5,Medium,New
52455,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0821,6,Medium,New
52455,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.5146,5,Medium,New
52139,PRETRIAL,Male,African-American,94,17,Intake,English,Pretrial,Pretrial Defendant,Single,4,7,0.0645,8,High,Copy
52139,PRETRIAL,Male,African-American,94,17,Intake,English,Pretrial,Pretrial Defendant,Single,4,8,0.0911,8,High,Copy
52139,PRETRIAL,Male,African-American,94,17,Intake,English,Pretrial,Pretrial Defendant,Single,4,18,0.4757,3,Low,Copy
52484,Probation,Male,Caucasian,91,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0536,5,Medium,New
52484,Probation,Male,Caucasian,91,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0885,7,Medium,New
52484,Probation,Male,Caucasian,91,22,Intake,English,Post Sentence,Probation,Single,2,18,0.4563,3,Low,New
52451,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0664,8,High,New
52451,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.099,9,High,New
52451,PRETRIAL,Male,African-American,94,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.5728,6,Medium,New
52468,Probation,Male,Caucasian,88,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0466,4,Low,New
52468,Probation,Male,Caucasian,88,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0798,5,Medium,New
52468,Probation,Male,Caucasian,88,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4951,4,Low,New
52474,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,7,0.0371,2,Low,New
52474,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,8,0.087,7,Medium,New
52474,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,18,0.6311,8,High,New
52463,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0544,6,Medium,New
52463,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0709,3,Low,New
52463,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.301,1,Low,New
52492,Probation,Male,Hispanic,87,22,Intake,English,Post Sentence,Probation,Married,1,7,0.0367,2,Low,New
52492,Probation,Male,Hispanic,87,22,Intake,English,Post Sentence,Probation,Married,1,8,0.0691,3,Low,New
52492,Probation,Male,Hispanic,87,22,Intake,English,Post Sentence,Probation,Married,1,18,0.3592,1,Low,New
52458,PRETRIAL,Female,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0548,6,Medium,New
52458,PRETRIAL,Female,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0878,8,High,New
52458,PRETRIAL,Female,Caucasian,72,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.7087,9,High,New
52460,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0602,7,Medium,New
52460,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0924,8,High,New
52460,PRETRIAL,Male,African-American,87,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.6699,8,High,New
52476,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0612,7,Medium,New
52476,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0874,7,Medium,New
52476,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4563,3,Low,New
52478,Probation,Male,African-American,55,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0074,1,Low,New
52478,Probation,Male,African-American,55,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0567,1,Low,New
52478,Probation,Male,African-American,55,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3592,1,Low,New
52483,PRETRIAL,Male,Hispanic,60,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0196,1,Low,New
52483,PRETRIAL,Male,Hispanic,60,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0625,2,Low,New
52483,PRETRIAL,Male,Hispanic,60,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.534,5,Medium,New
45718,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0641,8,High,Copy
45718,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.1052,10,High,Copy
45718,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.534,5,Medium,Copy
52453,PRETRIAL,Female,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0548,6,Medium,New
52453,PRETRIAL,Female,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0784,6,Medium,New
52453,PRETRIAL,Female,Caucasian,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.5534,6,Medium,New
52481,Probation,Female,Hispanic,84,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0287,1,Low,New
52481,Probation,Female,Hispanic,84,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0602,2,Low,New
52481,Probation,Female,Hispanic,84,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3398,1,Low,New
52495,Probation,Female,Caucasian,55,22,Intake,English,Post Sentence,Probation,Widowed,1,7,0.0254,1,Low,New
52495,Probation,Female,Caucasian,55,22,Intake,English,Post Sentence,Probation,Widowed,1,8,0.0625,3,Low,New
52495,Probation,Female,Caucasian,55,22,Intake,English,Post Sentence,Probation,Widowed,1,18,0.4369,3,Low,New
52486,Probation,Male,African-American,90,22,Intake,English,Post Sentence,Probation,Single,3,7,0.067,8,High,New
52486,Probation,Male,African-American,90,22,Intake,English,Post Sentence,Probation,Single,3,8,0.0885,7,Medium,New
52486,Probation,Male,African-American,90,22,Intake,English,Post Sentence,Probation,Single,3,18,0.6699,8,High,New
52465,Probation,Male,African-American,83,22,Intake,English,Other,Probation,Single,2,7,0.0278,1,Low,New
52465,Probation,Male,African-American,83,22,Intake,English,Other,Probation,Single,2,8,0.0821,6,Medium,New
52465,Probation,Male,African-American,83,22,Intake,English,Other,Probation,Single,2,18,0.4563,3,Low,New
52470,Probation,Male,Caucasian,70,22,Intake,English,Post Sentence,Probation,Divorced,1,7,0.0282,1,Low,New
52470,Probation,Male,Caucasian,70,22,Intake,English,Post Sentence,Probation,Divorced,1,8,0.0643,2,Low,New
52470,Probation,Male,Caucasian,70,22,Intake,English,Post Sentence,Probation,Divorced,1,18,0.4369,3,Low,New
52472,Probation,Male,Caucasian,73,22,Intake,English,Post Sentence,Probation,Divorced,2,7,0.0342,2,Low,New
52472,Probation,Male,Caucasian,73,22,Intake,English,Post Sentence,Probation,Divorced,2,8,0.0876,7,Medium,New
52472,Probation,Male,Caucasian,73,22,Intake,English,Post Sentence,Probation,Divorced,2,18,0.6893,9,High,New
52490,Probation,Female,African-American,80,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0285,1,Low,New
52490,Probation,Female,African-American,80,22,Intake,English,Post Sentence,Probation,Single,1,8,0.067,3,Low,New
52490,Probation,Female,African-American,80,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4369,3,Low,New
52462,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0544,6,Medium,New
52462,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0792,5,Medium,New
52462,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3786,1,Low,New
52493,Probation,Female,African-American,93,22,Intake,English,Post Sentence,Probation,Single,3,7,0.0571,6,Medium,New
52493,Probation,Female,African-American,93,22,Intake,English,Post Sentence,Probation,Single,3,8,0.0965,10,High,New
52493,Probation,Female,African-American,93,22,Intake,English,Post Sentence,Probation,Single,3,18,0.4951,4,Low,New
52469,Probation,Male,African-American,79,22,Intake,English,Pretrial,Probation,Separated,3,7,0.0466,4,Low,New
52469,Probation,Male,African-American,79,22,Intake,English,Pretrial,Probation,Separated,3,8,0.0915,8,High,New
52469,Probation,Male,African-American,79,22,Intake,English,Pretrial,Probation,Separated,3,18,0.6117,7,Medium,New
52454,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0656,8,High,New
52454,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0951,9,High,New
52454,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.4369,3,Low,New
52456,PRETRIAL,Female,Caucasian,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0206,1,Low,New
52456,PRETRIAL,Female,Caucasian,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0746,5,Medium,New
52456,PRETRIAL,Female,Caucasian,66,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.6505,9,High,New
52485,Probation,Female,Caucasian,93,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0499,5,Medium,New
52485,Probation,Female,Caucasian,93,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0784,6,Medium,New
52485,Probation,Female,Caucasian,93,22,Intake,English,Post Sentence,Probation,Single,2,18,0.3398,1,Low,New
52473,Probation,Male,Other,74,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0198,1,Low,New
52473,Probation,Male,Other,74,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0577,1,Low,New
52473,Probation,Male,Other,74,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3981,2,Low,New
52475,Probation,Male,Caucasian,85,22,Intake,English,Post Sentence,Probation,Single,3,7,0.0482,4,Low,New
52475,Probation,Male,Caucasian,85,22,Intake,English,Post Sentence,Probation,Single,3,8,0.0932,8,High,New
52475,Probation,Male,Caucasian,85,22,Intake,English,Post Sentence,Probation,Single,3,18,0.4369,3,Low,New
52459,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.0695,9,High,New
52459,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.0994,10,High,New
52459,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.4951,4,Low,New
52488,Probation,Female,Hispanic,90,22,Intake,English,Other,Probation,Single,1,7,0.0416,3,Low,New
52488,Probation,Female,Hispanic,90,22,Intake,English,Other,Probation,Single,1,8,0.0746,5,Medium,New
52488,Probation,Female,Hispanic,90,22,Intake,English,Other,Probation,Single,1,18,0.3592,1,Low,New
52471,Probation,Female,Caucasian,93,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0511,5,Medium,New
52471,Probation,Female,Caucasian,93,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0847,7,Medium,New
52471,Probation,Female,Caucasian,93,22,Intake,English,Post Sentence,Probation,Single,2,18,0.4757,4,Low,New
52467,PRETRIAL,Female,Caucasian,70,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,7,0.0138,1,Low,New
52467,PRETRIAL,Female,Caucasian,70,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,8,0.0449,1,Low,New
52467,PRETRIAL,Female,Caucasian,70,22,Intake,English,Pretrial,Pretrial Defendant,Married,1,18,0.301,1,Low,New
52480,PRETRIAL,Female,African-American,86,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,7,0.0548,6,Medium,New
52480,PRETRIAL,Female,African-American,86,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,8,0.0823,7,Medium,New
52480,PRETRIAL,Female,African-American,86,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,18,0.5922,7,Medium,New
52464,PRETRIAL,Male,African-American,80,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0429,3,Low,New
